G11_shinriki
06.09.2021
19:34:38
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

2,252E+0 1,771E-1 4,398E-1 2,998E-1 -6,583E-2 3,003E+1 2,030E+0
2,996E-1 3,162E-3 -1,348E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,020E-1 1,304E-2 -1,341E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,055E-1 2,242E-2 -1,331E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,099E-1 3,213E-2 -1,323E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,146E-1 4,151E-2 -1,308E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,203E-1 5,056E-2 -1,292E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,269E-1 6,027E-2 -1,277E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,335E-1 6,900E-2 -1,257E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,412E-1 7,805E-2 -1,236E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,498E-1 8,694E-2 -1,214E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,595E-1 9,582E-2 -1,186E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,690E-1 1,044E-1 -1,163E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,797E-1 1,128E-1 -1,132E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
3,912E-1 1,212E-1 -1,099E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,034E-1 1,291E-1 -1,074E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,161E-1 1,373E-1 -1,032E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,293E-1 1,449E-1 -9,987E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,439E-1 1,526E-1 -9,592E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,587E-1 1,600E-1 -9,197E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,744E-1 1,674E-1 -8,752E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
4,905E-1 1,747E-1 -8,357E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,076E-1 1,814E-1 -7,913E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,252E-1 1,882E-1 -7,452E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,438E-1 1,949E-1 -6,958E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,624E-1 2,010E-1 -6,498E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
5,820E-1 2,068E-1 -6,004E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,019E-1 2,128E-1 -5,494E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,227E-1 2,188E-1 -4,983E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,429E-1 2,242E-1 -4,473E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,648E-1 2,300E-1 -3,914E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
6,873E-1 2,347E-1 -3,354E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,102E-1 2,397E-1 -2,811E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,337E-1 2,443E-1 -2,235E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,574E-1 2,489E-1 -1,626E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
7,818E-1 2,530E-1 -1,050E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,067E-1 2,571E-1 -4,738E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,318E-1 2,612E-1 1,517E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,572E-1 2,645E-1 7,771E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
8,834E-1 2,680E-1 1,353E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,100E-1 2,708E-1 1,995E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,368E-1 2,741E-1 2,587E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,643E-1 2,770E-1 3,229E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,923E-1 2,795E-1 3,838E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,020E+0 2,818E-1 4,431E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,049E+0 2,839E-1 5,122E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,079E+0 2,862E-1 5,747E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,108E+0 2,879E-1 6,389E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,138E+0 2,894E-1 7,031E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,168E+0 2,909E-1 7,673E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,198E+0 2,922E-1 8,315E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,229E+0 2,935E-1 8,973E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,260E+0 2,941E-1 9,582E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,291E+0 2,950E-1 1,027E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,322E+0 2,956E-1 1,087E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,354E+0 2,960E-1 1,154E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,387E+0 2,963E-1 1,217E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,419E+0 2,961E-1 1,278E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,451E+0 2,964E-1 1,347E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,483E+0 2,963E-1 1,406E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,516E+0 2,960E-1 1,470E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,548E+0 2,955E-1 1,534E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,580E+0 2,946E-1 1,594E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,613E+0 2,941E-1 1,653E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,645E+0 2,935E-1 1,717E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,677E+0 2,928E-1 1,779E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,709E+0 2,917E-1 1,839E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,740E+0 2,905E-1 1,895E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,771E+0 2,892E-1 1,959E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,802E+0 2,882E-1 2,016E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,832E+0 2,871E-1 2,074E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,861E+0 2,858E-1 2,133E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,890E+0 2,843E-1 2,189E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,918E+0 2,828E-1 2,244E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,945E+0 2,811E-1 2,303E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,971E+0 2,798E-1 2,359E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,996E+0 2,780E-1 2,416E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,020E+0 2,764E-1 2,469E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,043E+0 2,749E-1 2,528E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,065E+0 2,732E-1 2,578E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,086E+0 2,713E-1 2,630E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,104E+0 2,695E-1 2,683E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,122E+0 2,676E-1 2,734E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,138E+0 2,658E-1 2,790E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,153E+0 2,637E-1 2,836E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,166E+0 2,617E-1 2,889E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,178E+0 2,591E-1 2,940E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,188E+0 2,569E-1 2,984E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,197E+0 2,545E-1 3,034E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,205E+0 2,515E-1 3,081E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,212E+0 2,489E-1 3,126E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,218E+0 2,459E-1 3,169E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,222E+0 2,428E-1 3,218E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,226E+0 2,395E-1 3,261E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,229E+0 2,357E-1 3,305E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,230E+0 2,316E-1 3,345E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,231E+0 2,275E-1 3,391E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,231E+0 2,237E-1 3,427E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,231E+0 2,191E-1 3,468E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,229E+0 2,147E-1 3,506E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,227E+0 2,097E-1 3,544E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,225E+0 2,048E-1 3,578E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,221E+0 1,993E-1 3,611E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,217E+0 1,939E-1 3,646E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,213E+0 1,882E-1 3,680E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,208E+0 1,822E-1 3,705E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,202E+0 1,758E-1 3,738E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,196E+0 1,696E-1 3,764E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,190E+0 1,628E-1 3,791E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,183E+0 1,562E-1 3,819E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,176E+0 1,490E-1 3,840E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,169E+0 1,421E-1 3,860E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,160E+0 1,345E-1 3,881E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,152E+0 1,271E-1 3,901E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,143E+0 1,192E-1 3,917E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,134E+0 1,116E-1 3,937E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,124E+0 1,034E-1 3,945E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,114E+0 9,516E-2 3,955E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,104E+0 8,694E-2 3,967E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,094E+0 7,854E-2 3,973E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,082E+0 6,982E-2 3,978E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,071E+0 6,126E-2 3,982E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,060E+0 5,254E-2 3,987E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,048E+0 4,349E-2 3,985E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,036E+0 3,443E-2 3,987E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,023E+0 2,555E-2 3,978E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,010E+0 1,616E-2 3,975E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,997E+0 7,112E-3 3,967E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,984E+0 -1,611E-3 3,957E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,970E+0 -1,099E-2 3,944E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,957E+0 -2,037E-2 3,929E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,943E+0 -2,959E-2 3,912E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,930E+0 -3,864E-2 3,894E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,915E+0 -4,819E-2 3,875E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,901E+0 -5,724E-2 3,850E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,886E+0 -6,596E-2 3,824E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,871E+0 -7,518E-2 3,797E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,857E+0 -8,423E-2 3,768E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,842E+0 -9,312E-2 3,735E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,827E+0 -1,018E-1 3,700E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,811E+0 -1,107E-1 3,666E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,796E+0 -1,193E-1 3,631E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,780E+0 -1,277E-1 3,590E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,764E+0 -1,362E-1 3,545E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,748E+0 -1,446E-1 3,503E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,732E+0 -1,527E-1 3,463E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,717E+0 -1,603E-1 3,412E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,700E+0 -1,682E-1 3,366E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,684E+0 -1,759E-1 3,313E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,668E+0 -1,831E-1 3,266E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,651E+0 -1,904E-1 3,211E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,634E+0 -1,971E-1 3,159E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,618E+0 -2,042E-1 3,101E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,602E+0 -2,108E-1 3,043E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,585E+0 -2,171E-1 2,986E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,569E+0 -2,230E-1 2,923E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,552E+0 -2,284E-1 2,864E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,536E+0 -2,342E-1 2,805E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,520E+0 -2,394E-1 2,744E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,504E+0 -2,444E-1 2,680E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,488E+0 -2,493E-1 2,616E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,472E+0 -2,539E-1 2,548E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,455E+0 -2,580E-1 2,484E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,440E+0 -2,617E-1 2,415E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,424E+0 -2,654E-1 2,351E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,408E+0 -2,686E-1 2,280E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,392E+0 -2,715E-1 2,212E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,376E+0 -2,742E-1 2,147E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,361E+0 -2,766E-1 2,074E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,345E+0 -2,786E-1 2,008E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,329E+0 -2,803E-1 1,941E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,314E+0 -2,819E-1 1,868E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,298E+0 -2,832E-1 1,803E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,283E+0 -2,835E-1 1,735E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,268E+0 -2,844E-1 1,666E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,253E+0 -2,847E-1 1,598E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,238E+0 -2,845E-1 1,524E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,224E+0 -2,839E-1 1,462E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,210E+0 -2,832E-1 1,393E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,195E+0 -2,822E-1 1,325E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,182E+0 -2,809E-1 1,259E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,168E+0 -2,793E-1 1,190E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,154E+0 -2,773E-1 1,126E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,141E+0 -2,751E-1 1,064E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,128E+0 -2,727E-1 1,001E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,115E+0 -2,699E-1 9,385E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,103E+0 -2,666E-1 8,759E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,090E+0 -2,636E-1 8,134E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,078E+0 -2,598E-1 7,541E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,067E+0 -2,562E-1 6,949E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,055E+0 -2,516E-1 6,406E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,044E+0 -2,475E-1 5,813E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,033E+0 -2,429E-1 5,303E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,023E+0 -2,380E-1 4,727E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,013E+0 -2,329E-1 4,200E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,003E+0 -2,274E-1 3,674E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,936E-1 -2,218E-1 3,196E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,846E-1 -2,161E-1 2,670E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,760E-1 -2,103E-1 2,258E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,679E-1 -2,040E-1 1,814E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,602E-1 -1,978E-1 1,370E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,530E-1 -1,912E-1 8,923E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,462E-1 -1,845E-1 5,137E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,398E-1 -1,776E-1 1,352E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,340E-1 -1,705E-1 -2,269E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,289E-1 -1,634E-1 -5,890E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,238E-1 -1,562E-1 -9,675E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,194E-1 -1,483E-1 -1,280E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,156E-1 -1,407E-1 -1,560E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,125E-1 -1,333E-1 -1,823E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,094E-1 -1,252E-1 -2,153E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,074E-1 -1,171E-1 -2,366E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,061E-1 -1,089E-1 -2,613E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,047E-1 -1,012E-1 -2,827E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,047E-1 -9,295E-2 -3,025E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,046E-1 -8,456E-2 -3,189E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,054E-1 -7,600E-2 -3,370E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,067E-1 -6,761E-2 -3,519E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,090E-1 -5,921E-2 -3,634E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,115E-1 -5,049E-2 -3,749E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,153E-1 -4,210E-2 -3,815E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,189E-1 -3,321E-2 -3,897E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,237E-1 -2,482E-2 -3,946E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,293E-1 -1,593E-2 -3,946E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,354E-1 -7,371E-3 -3,963E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,423E-1 1,352E-3 -3,946E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,492E-1 9,910E-3 -3,930E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,574E-1 1,896E-2 -3,864E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,661E-1 2,769E-2 -3,798E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,755E-1 3,608E-2 -3,733E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,857E-1 4,480E-2 -3,601E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
9,969E-1 5,352E-2 -3,469E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,008E+0 6,208E-2 -3,305E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,021E+0 7,048E-2 -3,173E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,034E+0 7,871E-2 -2,959E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,048E+0 8,710E-2 -2,761E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,063E+0 9,566E-2 -2,531E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,078E+0 1,037E-1 -2,268E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,094E+0 1,116E-1 -2,004E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,111E+0 1,199E-1 -1,725E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,129E+0 1,278E-1 -1,412E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,147E+0 1,355E-1 -1,083E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,166E+0 1,429E-1 -7,536E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,185E+0 1,506E-1 -3,750E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,205E+0 1,582E-1 -1,293E-4 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,226E+0 1,654E-1 3,656E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,247E+0 1,728E-1 7,606E-3 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,269E+0 1,801E-1 1,205E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,292E+0 1,868E-1 1,666E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,315E+0 1,936E-1 2,094E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,339E+0 2,003E-1 2,555E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,364E+0 2,068E-1 3,081E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,389E+0 2,135E-1 3,575E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,414E+0 2,193E-1 4,069E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,441E+0 2,255E-1 4,562E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,468E+0 2,314E-1 5,106E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,495E+0 2,374E-1 5,616E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,523E+0 2,431E-1 6,159E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,551E+0 2,486E-1 6,768E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,581E+0 2,537E-1 7,311E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,610E+0 2,591E-1 7,887E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,639E+0 2,642E-1 8,512E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,669E+0 2,691E-1 9,089E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,698E+0 2,736E-1 9,730E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,729E+0 2,783E-1 1,037E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,759E+0 2,825E-1 1,100E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,789E+0 2,869E-1 1,156E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,820E+0 2,912E-1 1,220E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,850E+0 2,951E-1 1,292E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,880E+0 2,991E-1 1,352E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,910E+0 3,025E-1 1,419E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,940E+0 3,063E-1 1,485E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,969E+0 3,098E-1 1,552E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,998E+0 3,136E-1 1,621E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,027E+0 3,169E-1 1,691E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,054E+0 3,197E-1 1,755E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,081E+0 3,226E-1 1,826E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,107E+0 3,254E-1 1,895E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,131E+0 3,280E-1 1,967E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,154E+0 3,304E-1 2,038E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
