x	Ch0	Ch1	Ch3	Ch4	f	Ch0_b	Ch1_b	Ch3_b	Ch4_b	f-4	Ch4_b1
155.1256	0.1725	0.0468	0.0404	0.4257	0.050263144	0.122236856	-0.003463144	-0.009863144	0.375436856	0.429171424	-0.003471424
155.1452	0.1713	0.0465	0.0401	0.4268	0.050275739	0.121024261	-0.003775739	-0.010175739	0.376524261	0.429261219	-0.002461219
155.1644	0.1698	0.046	0.0397	0.4276	0.050288078	0.119511922	-0.004288078	-0.010588078	0.377311922	0.429349182	-0.001749182
155.1853	0.1682	0.0456	0.0393	0.4281	0.050301509	0.117898491	-0.004701509	-0.011001509	0.377798491	0.429444933	-0.001344933
155.2053	0.1666	0.0451	0.0389	0.4279	0.050314361	0.116285639	-0.005214361	-0.011414361	0.377585639	0.429536561	-0.001636561
155.2262	0.165	0.0446	0.0384	0.4269	0.050327792	0.114672208	-0.005727792	-0.011927792	0.376572208	0.429632313	-0.002732313
155.247	0.163	0.0439	0.0379	0.4256	0.050341159	0.112658841	-0.006441159	-0.012441159	0.375258841	0.429727606	-0.004127606
155.2671	0.161	0.0433	0.0373	0.4249	0.050354075	0.110645925	-0.007054075	-0.013054075	0.374545925	0.429819692	-0.004919692
155.2847	0.159	0.0427	0.0368	0.4252	0.050365386	0.108634614	-0.007665386	-0.013565386	0.374834614	0.429900325	-0.004700325
155.3071	0.1571	0.042	0.0362	0.4258	0.05037978	0.10672022	-0.00837978	-0.01417978	0.37542022	0.430002948	-0.004202948
155.3284	0.1553	0.0413	0.0356	0.4269	0.050393468	0.104906532	-0.009093468	-0.014793468	0.376506532	0.430100532	-0.003200532
155.3492	0.1536	0.0406	0.0349	0.4277	0.050406835	0.103193165	-0.009806835	-0.015506835	0.377293165	0.430195825	-0.002495825
155.3703	0.1518	0.04	0.0343	0.4289	0.050420394	0.101379606	-0.010420394	-0.016120394	0.378479606	0.430292492	-0.001392492
155.3903	0.1497	0.0392	0.0336	0.4295	0.050433247	0.099266753	-0.011233247	-0.016833247	0.379066753	0.43038412	-0.00088412
155.41	0.1475	0.0385	0.0329	0.4298	0.050445907	0.097054093	-0.011945907	-0.017545907	0.379354093	0.430474374	-0.000674374
155.4274	0.1456	0.0377	0.0323	0.4295	0.050457088	0.095142912	-0.012757088	-0.018157088	0.379042912	0.43055409	-0.00105409
155.4501	0.1436	0.037	0.0317	0.4285	0.050471676	0.093128324	-0.013471676	-0.018771676	0.378028324	0.430658088	-0.002158088
155.4718	0.1414	0.0362	0.0309	0.4274	0.050485621	0.090914379	-0.014285621	-0.019585621	0.376914379	0.430757505	-0.003357505
155.4935	0.1394	0.0354	0.0302	0.4265	0.050499566	0.088900434	-0.015099566	-0.020299566	0.376000434	0.430856921	-0.004356921
155.5136	0.1377	0.0346	0.0295	0.426	0.050512483	0.087187517	-0.015912483	-0.021012483	0.375487517	0.430949007	-0.004949007
155.5353	0.1357	0.0338	0.0287	0.426	0.050526428	0.085173572	-0.016726428	-0.021826428	0.375473572	0.431048423	-0.005048423
155.5536	0.1338	0.033	0.028	0.4269	0.050538188	0.083261812	-0.017538188	-0.022538188	0.376361812	0.431132263	-0.004232263
155.575	0.1319	0.0323	0.0273	0.4284	0.05055194	0.08134806	-0.01825194	-0.02325194	0.37784806	0.431230305	-0.002830305
155.5975	0.13	0.0315	0.0266	0.4289	0.050566399	0.079433601	-0.019066399	-0.023966399	0.378333601	0.431333387	-0.002433386
155.6165	0.1282	0.0307	0.0259	0.4295	0.050578609	0.077621391	-0.019878609	-0.024678609	0.378921391	0.431420433	-0.001920433
155.6373	0.1264	0.03	0.0252	0.4295	0.050591976	0.075808024	-0.020591976	-0.025391976	0.378908024	0.431515726	-0.002015726
155.6577	0.1247	0.0293	0.0247	0.4287	0.050605085	0.074094915	-0.021305085	-0.025905085	0.378094915	0.431609187	-0.002909187
155.6771	0.1231	0.0287	0.024	0.4275	0.050617552	0.072482448	-0.021917552	-0.026617552	0.376882448	0.431698066	-0.004198066
155.6972	0.1215	0.0281	0.0235	0.4262	0.050630469	0.070869531	-0.022530469	-0.027130469	0.375569531	0.431790152	-0.005590152
155.7165	0.1198	0.0275	0.023	0.4257	0.050642872	0.069157128	-0.023142872	-0.027642872	0.375057128	0.431878573	-0.006178573
155.7366	0.1182	0.0269	0.0224	0.4263	0.050655788	0.067544212	-0.023755788	-0.028255788	0.375644212	0.431970659	-0.005670659
155.7572	0.1168	0.0263	0.0219	0.427	0.050669026	0.066130974	-0.024369026	-0.028769026	0.376330974	0.432065036	-0.005065036
155.7788	0.1155	0.0256	0.0213	0.4277	0.050682907	0.064817093	-0.025082907	-0.029382907	0.377017093	0.432163994	-0.004463994
155.7979	0.1136	0.0251	0.0208	0.4286	0.050695181	0.062904819	-0.025595181	-0.029895181	0.377904819	0.432251499	-0.003651499
155.8165	0.1118	0.0245	0.0203	0.4295	0.050707134	0.061092866	-0.026207134	-0.030407134	0.378792866	0.432336713	-0.002836713
155.836	0.11	0.024	0.0199	0.4299	0.050719665	0.059280335	-0.026719665	-0.030819665	0.379180335	0.43242605	-0.00252605
155.8584	0.1086	0.0235	0.0194	0.4297	0.05073406	0.05786594	-0.02723406	-0.03133406	0.37896594	0.432528674	-0.002828674
155.8788	0.1074	0.0231	0.019	0.4292	0.05074717	0.05665283	-0.02764717	-0.03174717	0.37845283	0.432622134	-0.003422134
155.8992	0.1064	0.0227	0.0187	0.4286	0.050760279	0.055639721	-0.028060279	-0.032060279	0.377839721	0.432715595	-0.004115595
155.9215	0.1057	0.0223	0.0183	0.4274	0.05077461	0.05492539	-0.02847461	-0.03247461	0.37662539	0.43281776	-0.00541776
155.942	0.1055	0.022	0.018	0.4268	0.050787784	0.054712216	-0.028787784	-0.032787784	0.376012216	0.432911679	-0.006111679
155.9595	0.1054	0.0217	0.0177	0.4271	0.05079903	0.05460097	-0.02909903	-0.03309903	0.37630097	0.432991853	-0.005891853
155.9803	0.106	0.0215	0.0175	0.4276	0.050812396	0.055187604	-0.029312396	-0.033312396	0.376787604	0.433087146	-0.005487146
155.9995	0.1072	0.0213	0.0172	0.4284	0.050824735	0.056375265	-0.029524735	-0.033624735	0.377575265	0.433175109	-0.004775109
156.0205	0.1095	0.0211	0.017	0.4294	0.05083823	0.05866177	-0.02973823	-0.03383823	0.37856177	0.433271319	-0.003871319
156.0408	0.1141	0.0211	0.0168	0.4304	0.050851275	0.063248725	-0.029751275	-0.034051275	0.379548725	0.433364321	-0.002964321
156.0611	0.1243	0.0213	0.0167	0.4312	0.05086432	0.07343568	-0.02956432	-0.03416432	0.38033568	0.433457324	-0.002257324
156.0803	0.1468	0.0219	0.0165	0.4317	0.050876659	0.095923341	-0.028976659	-0.034376659	0.380823341	0.433545286	-0.001845286
156.1003	0.2177	0.0244	0.0164	0.4317	0.050889511	0.166810489	-0.026489511	-0.034489511	0.380810489	0.433636914	-0.001936914
156.1209	0.3172	0.0278	0.0163	0.4313	0.050902749	0.266297251	-0.023102749	-0.034602749	0.380397251	0.433731291	-0.002431291
156.1417	0.2056	0.0237	0.0162	0.4308	0.050916116	0.154683884	-0.027216116	-0.034716116	0.379883884	0.433826584	-0.003026584
156.1628	0.1468	0.0215	0.0161	0.4297	0.050929676	0.095870324	-0.029429676	-0.034829676	0.378770324	0.433923252	-0.004223252
156.1839	0.1282	0.0208	0.0161	0.4291	0.050943235	0.077256765	-0.030143235	-0.034843235	0.378156765	0.434019919	-0.004919919
156.2026	0.1222	0.0206	0.016	0.4288	0.050955252	0.071244748	-0.030355252	-0.034955252	0.377844748	0.434105592	-0.005305592
156.2228	0.1213	0.0206	0.0161	0.4289	0.050968233	0.070331767	-0.030368233	-0.034868233	0.377931767	0.434198136	-0.005298136
156.2431	0.1233	0.0207	0.0161	0.4297	0.050981278	0.072318722	-0.030281278	-0.034881278	0.378718722	0.434291138	-0.004591138
156.2646	0.1274	0.0209	0.0161	0.4309	0.050995095	0.076404905	-0.030095095	-0.034895095	0.379904905	0.434389638	-0.003489638
156.2851	0.1337	0.0212	0.0162	0.4322	0.051008269	0.082691731	-0.029808269	-0.034808269	0.381191731	0.434483557	-0.002283557
156.309	0.1432	0.0217	0.0163	0.4328	0.051023627	0.092176373	-0.029323627	-0.034723627	0.381776373	0.434593053	-0.001793053
156.3264	0.1579	0.0223	0.0164	0.4331	0.051034809	0.106865191	-0.028734809	-0.034634809	0.382065191	0.434672769	-0.001572769
156.3466	0.1788	0.0232	0.0166	0.4335	0.05104779	0.12775221	-0.02784779	-0.03444779	0.38245221	0.434765313	-0.001265313
156.3664	0.2114	0.0245	0.0168	0.4338	0.051060514	0.160339486	-0.026560514	-0.034260514	0.382739486	0.434856025	-0.001056025
156.3863	0.2659	0.0267	0.017	0.4339	0.051073302	0.214826698	-0.024373302	-0.034073302	0.382826698	0.434947195	-0.001047195
156.4067	0.3701	0.0306	0.0172	0.4341	0.051086412	0.319013588	-0.020486412	-0.033886412	0.383013588	0.435040655	-0.000940655
156.4252	0.5537	0.0374	0.0174	0.434	0.051098301	0.502601699	-0.013698301	-0.033698301	0.382901699	0.435125411	-0.001125411
156.4481	0.6846	0.0424	0.0178	0.4342	0.051113017	0.633486983	-0.008713017	-0.033313017	0.383086983	0.435230325	-0.001030325
156.4678	0.506	0.0362	0.0179	0.4335	0.051125676	0.454874324	-0.014925676	-0.033225676	0.382374324	0.435320579	-0.001820579
156.4865	0.3459	0.0307	0.0181	0.4325	0.051137694	0.294762306	-0.020437694	-0.033037694	0.381362306	0.435406251	-0.002906251
156.5059	0.2588	0.0279	0.0184	0.4323	0.05115016	0.20764984	-0.02325016	-0.03275016	0.38114984	0.43549513	-0.00319513
156.5266	0.2176	0.0267	0.0188	0.4312	0.051163463	0.166436537	-0.024463463	-0.032363463	0.380036537	0.435589965	-0.004389965
156.5493	0.2041	0.0266	0.0191	0.4308	0.05117805	0.15292195	-0.02457805	-0.03207805	0.37962195	0.435693963	-0.004893963
156.5686	0.2071	0.027	0.0195	0.4315	0.051190453	0.155909547	-0.024190453	-0.031690453	0.380309547	0.435782384	-0.004282384
156.5896	0.2322	0.0283	0.0198	0.4325	0.051203948	0.180996052	-0.022903948	-0.031403948	0.381296052	0.435878593	-0.003378593
156.6081	0.3057	0.0313	0.0202	0.4337	0.051215837	0.254484163	-0.019915837	-0.031015837	0.382484163	0.435963349	-0.002263349
156.6283	0.512	0.0391	0.0207	0.4349	0.051228818	0.460771182	-0.012128818	-0.030528818	0.383671182	0.436055894	-0.001155894
156.6484	0.4526	0.0375	0.0212	0.4354	0.051241735	0.401358265	-0.013741735	-0.030041735	0.384158265	0.43614798	-0.00074798
156.666	0.2975	0.0324	0.0215	0.4354	0.051253045	0.246246955	-0.018853045	-0.029753045	0.384146955	0.436228612	-0.000828612
156.6879	0.2353	0.0306	0.022	0.435	0.051267118	0.184032882	-0.020667118	-0.029267118	0.383732882	0.436328945	-0.001328945
156.7071	0.2197	0.0305	0.0224	0.4346	0.051279457	0.168420543	-0.020779457	-0.028879457	0.383320543	0.436416908	-0.001816908
156.7284	0.2279	0.0314	0.023	0.4338	0.051293145	0.176606855	-0.019893145	-0.028293145	0.382506855	0.436514492	-0.002714492
156.7488	0.2609	0.0331	0.0235	0.4327	0.051306254	0.209593746	-0.018206254	-0.027806254	0.381393746	0.436607952	-0.003907952
156.7694	0.2902	0.0347	0.0241	0.4323	0.051319492	0.238880508	-0.016619492	-0.027219492	0.380980508	0.436702329	-0.004402329
156.7885	0.243	0.0335	0.0246	0.4325	0.051331767	0.191668233	-0.017831767	-0.026731767	0.381168233	0.436789834	-0.004289834
156.8101	0.2146	0.033	0.0251	0.4331	0.051345647	0.163254353	-0.018345647	-0.026245647	0.381754353	0.436888792	-0.003788792
156.8299	0.2013	0.0331	0.0257	0.4339	0.051358371	0.149941629	-0.018258371	-0.025658371	0.382541629	0.436979504	-0.003079504
156.8497	0.1966	0.0334	0.0262	0.4349	0.051371095	0.145228905	-0.017971095	-0.025171095	0.383528905	0.437070216	-0.002170216
156.8692	0.1971	0.034	0.0268	0.4359	0.051383627	0.145716373	-0.017383627	-0.024583627	0.384516373	0.437159553	-0.001259553
156.89	0.2034	0.0348	0.0273	0.4369	0.051396993	0.152003007	-0.016596993	-0.024096993	0.385503007	0.437254846	-0.000354846
156.912	0.2179	0.036	0.0279	0.4377	0.051411131	0.166488869	-0.015411131	-0.023511131	0.386288869	0.437355637	0.000344363
156.9314	0.2529	0.0378	0.0286	0.4377	0.051423598	0.201476402	-0.013623598	-0.022823598	0.386276402	0.437444516	0.000255484
156.9508	0.3248	0.041	0.0292	0.4375	0.051436065	0.273363935	-0.010436065	-0.022236065	0.386063935	0.437533395	-3.33951E-05
156.9717	0.2962	0.0406	0.0298	0.4367	0.051449496	0.244750504	-0.010849496	-0.021649496	0.385250504	0.437629146	-0.000929146
156.9921	0.2387	0.0392	0.0304	0.4357	0.051462605	0.187237395	-0.012262605	-0.021062605	0.384237395	0.437722607	-0.002022607
157.0109	0.2164	0.039	0.031	0.4352	0.051474687	0.164925313	-0.012474687	-0.020474687	0.383725313	0.437808737	-0.002608737
157.0301	0.2068	0.0392	0.0316	0.4351	0.051487025	0.155312975	-0.012287025	-0.019887025	0.383612975	0.4378967	-0.0027967
157.0516	0.2021	0.0397	0.0322	0.4358	0.051500842	0.150599158	-0.011800842	-0.019300842	0.384299158	0.4379952	-0.0021952
157.0725	0.2005	0.0402	0.0328	0.4371	0.051514272	0.148985728	-0.011314272	-0.018714272	0.385585728	0.438090952	-0.000990952
157.0928	0.2021	0.0409	0.0335	0.4379	0.051527318	0.150572682	-0.010627318	-0.018027318	0.386372682	0.438183954	-0.000283954
157.1142	0.2097	0.0418	0.0341	0.4392	0.05154107	0.15815893	-0.00974107	-0.01744107	0.38765893	0.438281996	0.000918004
157.1313	0.2276	0.0431	0.0347	0.4403	0.051552059	0.176047941	-0.008452059	-0.016852059	0.388747941	0.438360338	0.001939662
157.153	0.2212	0.0435	0.0354	0.4404	0.051566004	0.169633996	-0.008066004	-0.016166004	0.388833996	0.438459754	0.001940246
157.1761	0.2069	0.0436	0.036	0.4408	0.051580848	0.155319152	-0.007980848	-0.015580848	0.389219152	0.438565585	0.002234415
157.1946	0.2019	0.044	0.0366	0.441	0.051592737	0.150307263	-0.007592737	-0.014992737	0.389407263	0.43865034	0.00234966
157.2171	0.2003	0.0445	0.0371	0.4406	0.051607196	0.148692804	-0.007107196	-0.014507196	0.388992804	0.438753422	0.001846578
157.2396	0.1997	0.045	0.0376	0.4403	0.051621655	0.148078345	-0.006621655	-0.014021655	0.388678345	0.438856503	0.001443497
157.2605	0.1995	0.0456	0.0381	0.4393	0.051635086	0.147864914	-0.006035086	-0.013535086	0.387664914	0.438952255	0.000347745
157.281	0.1997	0.046	0.0386	0.4383	0.05164826	0.14805174	-0.00564826	-0.01304826	0.38665174	0.439046173	-0.000746173
157.3004	0.1999	0.0466	0.0391	0.4381	0.051660727	0.148239273	-0.005060727	-0.012560727	0.386439273	0.439135053	-0.001035053
157.3228	0.2001	0.0471	0.0397	0.4393	0.051675122	0.148424878	-0.004575122	-0.011975122	0.387624878	0.439237676	6.23241E-05
157.3433	0.2002	0.0476	0.0402	0.4404	0.051688296	0.148511704	-0.004088296	-0.011488296	0.388711704	0.439331595	0.001068405
157.3626	0.2004	0.0482	0.0407	0.4414	0.051700698	0.148699302	-0.003500698	-0.011000698	0.389699302	0.439420016	0.001979984
157.3842	0.2007	0.0487	0.0413	0.442	0.051714579	0.148985421	-0.003014579	-0.010414579	0.390285421	0.439518974	0.002481026
157.4034	0.2009	0.0492	0.0417	0.4426	0.051726917	0.149173083	-0.002526917	-0.010026917	0.390873083	0.439606937	0.002993063
157.4235	0.2012	0.0496	0.0422	0.4425	0.051739834	0.149460166	-0.002139834	-0.009539834	0.390760166	0.439699023	0.002800977
157.4423	0.2013	0.05	0.0426	0.4415	0.051751915	0.149548085	-0.001751915	-0.009151915	0.389748085	0.439785153	0.001714847
157.463	0.2009	0.0504	0.0431	0.4403	0.051765218	0.149134782	-0.001365218	-0.008665218	0.388534782	0.439879988	0.000420012
157.4842	0.201	0.0508	0.0435	0.4395	0.051778842	0.149221158	-0.000978842	-0.008278842	0.387721158	0.439977114	-0.000477114
157.5042	0.2011	0.0512	0.044	0.4393	0.051791694	0.149308306	-0.000591694	-0.007791694	0.387508306	0.440068742	-0.000768742
157.5254	0.2013	0.0516	0.0444	0.4397	0.051805318	0.149494682	-0.000205318	-0.007405318	0.387894682	0.440165868	-0.000465868
157.5429	0.2012	0.052	0.0447	0.4401	0.051816564	0.149383436	0.000183436	-0.007116564	0.388283436	0.440246042	-0.000146042
157.5632	0.2012	0.0523	0.0451	0.4405	0.051829609	0.149370391	0.000470391	-0.006729609	0.388670391	0.440339044	0.000160956
157.5837	0.2016	0.0527	0.0455	0.4415	0.051842783	0.149757217	0.000857217	-0.006342783	0.389657217	0.440432963	0.001067037
157.6072	0.2016	0.0531	0.0458	0.4428	0.051857885	0.149742115	0.001242115	-0.006057885	0.390942115	0.440540626	0.002259374
157.6274	0.2015	0.0534	0.0462	0.4435	0.051870866	0.149629134	0.001529134	-0.005670866	0.391629134	0.44063317	0.00286683
157.6478	0.201	0.0538	0.0465	0.4434	0.051883975	0.149116025	0.001916025	-0.005383975	0.391516025	0.440726631	0.002673369
157.6653	0.2005	0.054	0.0469	0.4429	0.051895221	0.148604779	0.002104779	-0.004995221	0.391004779	0.440806805	0.002093195
157.6867	0.2001	0.0543	0.0472	0.4421	0.051908973	0.148191027	0.002391027	-0.004708973	0.390191027	0.440904847	0.001195153
157.7054	0.1995	0.0546	0.0475	0.4413	0.05192099	0.14757901	0.00267901	-0.00442099	0.38937901	0.44099052	0.00030948
157.7277	0.1995	0.0549	0.0477	0.4407	0.051935321	0.147564679	0.002964679	-0.004235321	0.388764679	0.441092685	-0.000392685
157.7478	0.1995	0.0552	0.048	0.4415	0.051948238	0.147551762	0.003251762	-0.003948238	0.389551762	0.441184771	0.000315229
157.7665	0.1991	0.0554	0.0482	0.4425	0.051960255	0.147139745	0.003439745	-0.003760255	0.390539745	0.441270443	0.001229557
157.786	0.1987	0.0556	0.0485	0.4431	0.051972786	0.146727214	0.003627214	-0.003472786	0.391127214	0.44135978	0.00174022
157.8034	0.1985	0.0559	0.0487	0.4432	0.051983968	0.146516032	0.003916032	-0.003283968	0.391216032	0.441439497	0.001760503
157.824	0.1983	0.0561	0.049	0.4438	0.051997206	0.146302794	0.004102794	-0.002997206	0.391802794	0.441533874	0.002266126
157.8445	0.1981	0.0564	0.0492	0.445	0.05201038	0.14608962	0.00438962	-0.00281038	0.39298962	0.441627792	0.003372208
157.8653	0.1979	0.0566	0.0495	0.4459	0.052023746	0.145876254	0.004576254	-0.002523746	0.393876254	0.441723085	0.004176915
157.8859	0.1976	0.0568	0.0496	0.4458	0.052036984	0.145563016	0.004763016	-0.002436984	0.393763016	0.441817462	0.003982538
157.9053	0.1973	0.057	0.0498	0.4437	0.052049451	0.145250549	0.004950549	-0.002249451	0.391650549	0.441906341	0.001793659
157.9229	0.197	0.0571	0.0499	0.4432	0.052060762	0.144939238	0.005039238	-0.002160762	0.391139238	0.441986974	0.001213026
157.944	0.1968	0.0573	0.0501	0.4432	0.052074321	0.144725679	0.005225679	-0.001974321	0.391125679	0.442083642	0.001116358
157.9651	0.1964	0.0574	0.0502	0.4428	0.05208788	0.14431212	0.00531212	-0.00188788	0.39071212	0.442180309	0.000619691
157.9854	0.1959	0.0576	0.0504	0.4432	0.052100926	0.143799074	0.005499074	-0.001700926	0.391099074	0.442273312	0.000926688
158.0056	0.1957	0.0577	0.0505	0.4441	0.052113907	0.143586093	0.005586093	-0.001613907	0.391986093	0.442365856	0.001734144
158.0266	0.196	0.0579	0.0506	0.4454	0.052127402	0.143872598	0.005772598	-0.001527402	0.393272598	0.442462065	0.002937935
158.0475	0.1959	0.058	0.0508	0.4464	0.052140833	0.143759167	0.005859167	-0.001340833	0.394259167	0.442557817	0.003842183
158.0661	0.1961	0.0582	0.0509	0.4473	0.052152786	0.143947214	0.006047214	-0.001252786	0.395147214	0.442643031	0.004656969
158.0852	0.1961	0.0583	0.051	0.4474	0.05216506	0.14393494	0.00613494	-0.00116506	0.39523494	0.442730535	0.004669465
158.1053	0.1958	0.0584	0.0511	0.4472	0.052177977	0.143622023	0.006222023	-0.001077977	0.395022023	0.442822621	0.004377379
158.1303	0.1957	0.0585	0.0513	0.4462	0.052194042	0.143505958	0.006305958	-0.000894042	0.394005958	0.442937156	0.003262844
158.148	0.1953	0.0586	0.0514	0.4455	0.052205417	0.143094583	0.006394583	-0.000805417	0.393294583	0.443018247	0.002481753
158.1709	0.1958	0.0587	0.0515	0.4442	0.052220133	0.143579867	0.006479867	-0.000720133	0.391979867	0.443123161	0.001076839
158.1893	0.1959	0.0588	0.0515	0.4435	0.052231957	0.143668043	0.006568043	-0.000731957	0.391268043	0.443207459	0.000292541
158.2102	0.1958	0.0588	0.0516	0.4436	0.052245388	0.143554612	0.006554612	-0.000645388	0.391354612	0.44330321	0.00029679
158.2311	0.196	0.0589	0.0517	0.4445	0.052258819	0.143741181	0.006641181	-0.000558819	0.392241181	0.443398962	0.001101038
158.252	0.1966	0.059	0.0518	0.4453	0.05227225	0.14432775	0.00672775	-0.00047225	0.39302775	0.443494713	0.001805287
158.2726	0.1968	0.0591	0.0518	0.4461	0.052285488	0.144514512	0.006814512	-0.000485488	0.393814512	0.44358909	0.00251091
158.2929	0.1966	0.0592	0.0519	0.447	0.052298533	0.144301467	0.006901467	-0.000398533	0.394701467	0.443682092	0.003317908
158.3133	0.1967	0.0593	0.052	0.4476	0.052311643	0.144388357	0.006988357	-0.000311643	0.395288357	0.443775553	0.003824447
158.3316	0.1966	0.0593	0.052	0.4475	0.052323403	0.144276597	0.006976597	-0.000323403	0.395176597	0.443859392	0.003640608
158.3503	0.1964	0.0594	0.0521	0.4463	0.05233542	0.14406458	0.00706458	-0.00023542	0.39396458	0.443945064	0.002354936
158.3712	0.1965	0.0594	0.0521	0.4451	0.052348851	0.144151149	0.007051149	-0.000248851	0.392751149	0.444040816	0.001059184
158.3932	0.1967	0.0595	0.0522	0.4443	0.052362989	0.144337011	0.007137011	-0.000162989	0.391937011	0.444141606	0.000158394
158.4131	0.1967	0.0595	0.0523	0.4444	0.052375777	0.144324223	0.007124223	-7.57768E-05	0.392024223	0.444232776	0.000167224
158.4341	0.1969	0.0596	0.0523	0.4454	0.052389272	0.144510728	0.007210728	-8.92719E-05	0.393010728	0.444328986	0.001071014
158.4527	0.1969	0.0596	0.0523	0.4464	0.052401225	0.144498775	0.007198775	-0.000101225	0.393998775	0.4444142	0.0019858
158.4731	0.1969	0.0596	0.0524	0.4469	0.052414334	0.144485666	0.007185666	-1.43344E-05	0.394485666	0.44450766	0.00239234
158.4923	0.1969	0.0597	0.0524	0.4477	0.052426673	0.144473327	0.007273327	-2.66728E-05	0.395273327	0.444595623	0.003104377
158.5145	0.1964	0.0597	0.0524	0.4484	0.052440939	0.143959061	0.007259061	-4.09391E-05	0.395959061	0.44469733	0.00370267
