x	CH0	CH1	CH3	CH4	f-4	Ch4_b	a	b	f	CH0_b	CH1_b	CH3_b
143.1726	0.1596	0.0452	0.0392	0.3747	0.860302622	-0.485602622			0.058898623	0.100701377	-0.013698623	0.315801377
143.176	0.1599	0.0453	0.0392	0.3742	0.860324332	-0.486124332			0.058912311	0.100987689	-0.013612311	0.315287689
143.1763	0.1597	0.0452	0.0392	0.3748	0.860326247	-0.485526247			0.058923943	0.100776057	-0.013723943	0.315876057
143.1764	0.1598	0.0453	0.0393	0.3747	0.860326886	-0.485626886			0.058936281	0.100863719	-0.013636281	0.315763719
143.1792	0.1601	0.0453	0.0393	0.3748	0.860344764	-0.485544764			0.058950098	0.101149902	-0.013650098	0.315849902
143.1801	0.1599	0.0452	0.0393	0.3754	0.860350511	-0.484950511			0.058962758	0.100937242	-0.013762758	0.316437242
143.1816	0.159	0.0453	0.0393	0.3756	0.860360089	-0.484760089			0.058975289	0.100024711	-0.013675289	0.316624711
143.1812	0.1591	0.0453	0.0393	0.3754	0.860357535	-0.484957535			0.058988527	0.100111473	-0.013688527	0.316411473
143.1838	0.1591	0.0453	0.0393	0.3758	0.860374136	-0.484574136			0.059001765	0.100098235	-0.013701765	0.316798235
143.1846	0.1589	0.0453	0.0393	0.3764	0.860379244	-0.483979244			0.059014296	0.099885704	-0.013714296	0.317385704
143.1852	0.1587	0.0452	0.0393	0.376	0.860383075	-0.484383075			0.059027277	0.099672723	-0.013827277	0.316972723
143.1876	0.1591	0.0453	0.0393	0.3753	0.8603984	-0.4850984			0.059041222	0.100058778	-0.013741222	0.316258778
143.1874	0.1596	0.0453	0.0393	0.3742	0.860397123	-0.486197123			0.05905446	0.10054554	-0.01375446	0.31514554
143.1883	0.1599	0.0453	0.0394	0.3734	0.860402869	-0.487002869			0.059067634	0.100832366	-0.013767634	0.314332366
143.19	0.1592	0.0453	0.0394	0.3734	0.860413724	-0.487013724			0.059080551	0.100119449	-0.013780551	0.314319449
143.191	0.1593	0.0454	0.0394	0.3738	0.860420109	-0.486620109			0.059092182	0.100207818	-0.013692182	0.314707818
143.1929	0.1596	0.0454	0.0394	0.3731	0.860432241	-0.487332241			0.059106642	0.100493358	-0.013706642	0.313993358
143.1951	0.16	0.0454	0.0394	0.3736	0.860446289	-0.486846289			0.059119173	0.100880827	-0.013719173	0.314480827
143.1938	0.1598	0.0454	0.0395	0.3731	0.860437988	-0.487337988			0.059132732	0.100667268	-0.013732732	0.313967268
143.1975	0.1601	0.0455	0.0394	0.3729	0.860461613	-0.487561613			0.059146292	0.100953708	-0.013646292	0.313753708
143.1977	0.1596	0.0454	0.0395	0.3732	0.86046289	-0.48726289			0.059158694	0.100441306	-0.013758694	0.314041306
143.1975	0.1594	0.0454	0.0395	0.373	0.860461613	-0.487461613			0.059172125	0.100227875	-0.013772125	0.313827875
143.2002	0.1592	0.0455	0.0395	0.373	0.860478853	-0.487478853			0.05918517	0.10001483	-0.01368517	0.31381483
143.1998	0.1587	0.0455	0.0395	0.3733	0.860476299	-0.487176299			0.059198666	0.099501334	-0.013698666	0.314101334
143.2024	0.1584	0.0455	0.0395	0.3731	0.8604929	-0.4873929			0.059211647	0.099188353	-0.013711647	0.313888353
143.204	0.1586	0.0455	0.0395	0.3732	0.860503117	-0.487303117			0.059224756	0.099375244	-0.013724756	0.313975244
143.2035	0.1587	0.0455	0.0396	0.3733	0.860499924	-0.487199924			0.059239022	0.099460978	-0.013739022	0.314060978
143.2048	0.1593	0.0456	0.0396	0.3734	0.860508225	-0.487108225			0.059252132	0.100047868	-0.013652132	0.314147868
143.2047	0.159	0.0456	0.0396	0.3734	0.860507586	-0.487107586			0.059263249	0.099736751	-0.013663249	0.314136751
143.2062	0.1586	0.0456	0.0396	0.3735	0.860517164	-0.487017164			0.059276038	0.099323962	-0.013676038	0.314223962
143.2079	0.1588	0.0456	0.0397	0.3733	0.860528019	-0.487228019			0.05929024	0.09950976	-0.01369024	0.31400976
143.2068	0.1591	0.0457	0.0397	0.3732	0.860520995	-0.487320995			0.059304185	0.099795815	-0.013604185	0.313895815
143.2096	0.159	0.0457	0.0397	0.3734	0.860538874	-0.487138874			0.059317037	0.099682963	-0.013617037	0.314082963
143.2088	0.1587	0.0457	0.0397	0.373	0.860533766	-0.487533766			0.059330211	0.099369789	-0.013630211	0.313669789
143.2118	0.1592	0.0457	0.0398	0.3736	0.860552921	-0.486952921			0.059343706	0.099856294	-0.013643706	0.314256294
143.2131	0.1592	0.0457	0.0398	0.3741	0.860561222	-0.486461222			0.059355016	0.099844984	-0.013655016	0.314744984
143.2132	0.1602	0.0457	0.0398	0.3743	0.86056186	-0.48626186			0.059369668	0.100830332	-0.013669668	0.314930332
143.2172	0.1599	0.0458	0.0398	0.3743	0.860587401	-0.486287401			0.059382264	0.100517736	-0.013582264	0.314917736
143.2201	0.1597	0.0458	0.0398	0.3741	0.860605918	-0.486505918			0.059395373	0.100304627	-0.013595373	0.314704627
143.2174	0.1598	0.0457	0.0397	0.3738	0.860588678	-0.486788678			0.059408033	0.100391967	-0.013708033	0.314391967
143.2199	0.1599	0.0457	0.0397	0.3735	0.860604641	-0.487104641			0.059420693	0.100479307	-0.013720693	0.314079307
143.2182	0.1604	0.0457	0.0397	0.3735	0.860593786	-0.487093786			0.059433224	0.100966776	-0.013733224	0.314066776
143.2224	0.1593	0.0457	0.0397	0.3745	0.860620604	-0.486120604			0.059446591	0.099853409	-0.013746591	0.315053409
143.2239	0.159	0.0457	0.0398	0.3751	0.860630182	-0.485530182			0.059460793	0.099539207	-0.013760793	0.315639207
143.2246	0.1592	0.0458	0.0398	0.3752	0.860634651	-0.485434651			0.059473388	0.099726612	-0.013673388	0.315726612
143.2271	0.1586	0.0458	0.0398	0.3755	0.860650614	-0.485150614			0.059486305	0.099113695	-0.013686305	0.316013695
143.2289	0.1584	0.0458	0.0399	0.3749	0.860662108	-0.485762108			0.059499929	0.098900071	-0.013699929	0.315400071
143.2291	0.1589	0.0458	0.0399	0.3757	0.860663385	-0.484963385			0.059512653	0.099387347	-0.013712653	0.316187347
143.2306	0.1596	0.0458	0.0399	0.3757	0.860672963	-0.484972963			0.059524927	0.100075073	-0.013724927	0.316175073
143.231	0.1599	0.0459	0.0399	0.3751	0.860675517	-0.485575517			0.059537587	0.100362413	-0.013637587	0.315562413
143.2336	0.1596	0.0459	0.0399	0.3751	0.860692118	-0.485592118			0.059549668	0.100050332	-0.013649668	0.315550332
143.2342	0.1591	0.0459	0.0399	0.3758	0.860695949	-0.484895949			0.059563613	0.099536387	-0.013663613	0.316236387
143.2346	0.1585	0.0459	0.0399	0.3752	0.860698503	-0.485498503			0.059577044	0.098922956	-0.013677044	0.315622956
143.235	0.1589	0.0459	0.0399	0.3755	0.860701057	-0.485201057			0.059589061	0.099310939	-0.013689061	0.315910939
143.2369	0.1591	0.046	0.04	0.3755	0.860713189	-0.485213189			0.059602427	0.099497573	-0.013602427	0.315897573
143.2371	0.1595	0.046	0.04	0.3757	0.860714466	-0.485014466			0.059615216	0.099884784	-0.013615216	0.316084784
143.2389	0.1598	0.046	0.04	0.3749	0.86072596	-0.48582596			0.059629996	0.100170004	-0.013629996	0.315270004
143.2386	0.16	0.046	0.04	0.3754	0.860724044	-0.485324044			0.059641306	0.100358694	-0.013641306	0.315758694
143.24	0.1603	0.046	0.04	0.3748	0.860732983	-0.485932983			0.059655444	0.100644556	-0.013655444	0.315144556
143.2426	0.16	0.046	0.04	0.375	0.860749585	-0.485749585			0.05966804	0.10033196	-0.01366804	0.31533196
143.2432	0.1596	0.046	0.04	0.3755	0.860753416	-0.485253416			0.059681792	0.099918208	-0.013681792	0.315818208
143.2439	0.1594	0.046	0.0401	0.3755	0.860757885	-0.485257885			0.059693616	0.099706384	-0.013693616	0.315806384
143.2451	0.1593	0.046	0.0401	0.3757	0.860765548	-0.485065548			0.059705697	0.099594303	-0.013705697	0.315994303
143.2468	0.1597	0.0461	0.0401	0.3753	0.860776402	-0.485476402			0.059719835	0.099980165	-0.013619835	0.315580165
143.2487	0.1599	0.0461	0.0401	0.3752	0.860788534	-0.485588534			0.059732881	0.100167119	-0.013632881	0.315467119
143.2485	0.1603	0.0461	0.0401	0.3745	0.860787257	-0.486287257			0.059745476	0.100554524	-0.013645476	0.314754524
143.2494	0.1602	0.0461	0.0401	0.3744	0.860793004	-0.486393004			0.059759035	0.100440965	-0.013659035	0.314640965
143.252	0.1599	0.0461	0.0401	0.3747	0.860809605	-0.486109605			0.05977131	0.10012869	-0.01367131	0.31492869
143.2537	0.1596	0.0461	0.0401	0.3743	0.86082046	-0.48652046			0.059784676	0.099815324	-0.013684676	0.314515324
143.2541	0.159	0.0461	0.0401	0.3743	0.860823014	-0.486523014			0.059798107	0.099201893	-0.013698107	0.314501893
143.2548	0.1587	0.0461	0.0401	0.3746	0.860827484	-0.486227484			0.059810831	0.098889169	-0.013710831	0.314789169
143.2557	0.1588	0.0461	0.0402	0.375	0.860833231	-0.485833231			0.059825419	0.098974581	-0.013725419	0.315174581
143.2596	0.1591	0.0462	0.0402	0.3747	0.860858133	-0.486158133			0.059838464	0.099261536	-0.013638464	0.314861536
143.2581	0.1593	0.0462	0.0402	0.3744	0.860848555	-0.486448555			0.059851574	0.099448426	-0.013651574	0.314548426
143.2608	0.159	0.0462	0.0403	0.3745	0.860865795	-0.486365795			0.059863141	0.099136859	-0.013663141	0.314636859
143.2628	0.159	0.0463	0.0403	0.3748	0.860878565	-0.486078565			0.059876829	0.099123171	-0.013576829	0.314923171
143.2612	0.1591	0.0463	0.0403	0.3748	0.860868349	-0.486068349			0.05988936	0.09921064	-0.01358936	0.31491064
143.2636	0.1593	0.0463	0.0403	0.3747	0.860883673	-0.486183673			0.059902984	0.099397016	-0.013602984	0.314797016
143.2629	0.1596	0.0463	0.0403	0.3748	0.860879204	-0.486079204			0.059916222	0.099683778	-0.013616222	0.314883778
143.2646	0.1595	0.0463	0.0403	0.3748	0.860890059	-0.486090059			0.059929653	0.099570347	-0.013629653	0.314870347
143.2663	0.1595	0.0463	0.0403	0.3748	0.860900913	-0.486100913			0.05994167	0.09955833	-0.01364167	0.31485833
143.2655	0.1594	0.0463	0.0403	0.3753	0.860895805	-0.485595805			0.059954844	0.099445156	-0.013654844	0.315345156
143.2665	0.1595	0.0463	0.0403	0.3757	0.86090219	-0.48520219			0.059968981	0.099531019	-0.013668981	0.315731019
143.2678	0.1598	0.0463	0.0403	0.3752	0.860910491	-0.485710491			0.059981577	0.099818423	-0.013681577	0.315218423
143.2693	0.1599	0.0463	0.0403	0.3756	0.860920069	-0.485320069			0.059994622	0.099905378	-0.013694622	0.315605378
143.2718	0.1601	0.0464	0.0403	0.375	0.860936032	-0.485936032			0.06000741	0.10009259	-0.01360741	0.31499259
143.2712	0.16	0.0463	0.0403	0.3752	0.860932201	-0.485732201			0.060022319	0.099977681	-0.013722319	0.315177681
143.2744	0.1601	0.0464	0.0403	0.3752	0.860952633	-0.485752633			0.06003228	0.10006772	-0.01363228	0.31516772
143.276	0.1599	0.0464	0.0403	0.3751	0.86096285	-0.48586285			0.060045582	0.099854418	-0.013645582	0.315054418
143.2751	0.16	0.0464	0.0404	0.3748	0.860957103	-0.486157103			0.060058756	0.099941244	-0.013658756	0.314741244
143.2771	0.16	0.0464	0.0404	0.3752	0.860969873	-0.485769873			0.060071673	0.099928327	-0.013671673	0.315128327
143.2774	0.1598	0.0464	0.0404	0.3755	0.860971789	-0.485471789			0.060085168	0.099714832	-0.013685168	0.315414832
143.2774	0.16	0.0464	0.0404	0.3752	0.860971789	-0.485771789			0.060097699	0.099902301	-0.013697699	0.315102301
143.2818	0.16	0.0464	0.0404	0.3756	0.860999884	-0.485399884			0.060110937	0.099889063	-0.013710937	0.315489063
143.2819	0.1599	0.0464	0.0405	0.3754	0.861000522	-0.485600522			0.060124754	0.099775246	-0.013724754	0.315275246
143.283	0.1598	0.0465	0.0405	0.3758	0.861007546	-0.485207546			0.060137606	0.099662394	-0.013637606	0.315662394
143.2844	0.1601	0.0465	0.0404	0.3758	0.861016485	-0.485216485			0.060150716	0.099949284	-0.013650716	0.315649284
143.2851	0.16	0.0465	0.0405	0.376	0.861020955	-0.485020955			0.060163954	0.099836046	-0.013663954	0.315836046
143.2896	0.1595	0.0465	0.0405	0.3761	0.861049688	-0.484949688			0.060177192	0.099322808	-0.013677192	0.315922808
143.2872	0.1594	0.0465	0.0405	0.3763	0.861034364	-0.484734364			0.060191009	0.099208991	-0.013691009	0.316108991
143.2892	0.1595	0.0465	0.0405	0.376	0.861047134	-0.485047134			0.060203347	0.099296653	-0.013703347	0.315796653
143.2912	0.1595	0.0465	0.0406	0.3761	0.861059904	-0.484959904			0.060216649	0.099283351	-0.013716649	0.315883351
143.2917	0.1595	0.0466	0.0406	0.3758	0.861063097	-0.485263097			0.060229952	0.099270048	-0.013629952	0.315570048
143.2936	0.1596	0.0466	0.0406	0.3759	0.861075229	-0.485175229			0.060242933	0.099357067	-0.013642933	0.315657067
143.2923	0.1598	0.0466	0.0406	0.376	0.861066928	-0.485066928			0.060256492	0.099543508	-0.013656492	0.315743508
143.294	0.1597	0.0466	0.0406	0.3761	0.861077783	-0.484977783			0.060269345	0.099430655	-0.013669345	0.315830655
143.2969	0.1594	0.0466	0.0406	0.3763	0.8610963	-0.4847963			0.060281747	0.099118253	-0.013681747	0.316018253
143.2965	0.1592	0.0466	0.0406	0.3764	0.861093746	-0.484693746			0.060295178	0.098904822	-0.013695178	0.316104822
143.2965	0.1592	0.0466	0.0406	0.3764	0.861093746	-0.484693746			0.060308224	0.098891776	-0.013708224	0.316091776
143.2998	0.1594	0.0466	0.0406	0.3761	0.861114817	-0.485014817			0.060320626	0.099079374	-0.013720626	0.315779374
143.3	0.1594	0.0466	0.0406	0.3761	0.861116094	-0.485016094			0.060334443	0.099065557	-0.013734443	0.315765557
143.3007	0.1593	0.0466	0.0406	0.3761	0.861120564	-0.485020564			0.060347102	0.098952898	-0.013747102	0.315752898
143.3001	0.1594	0.0466	0.0406	0.3763	0.861116733	-0.484816733			0.060360598	0.099039402	-0.013760598	0.315939402
143.3024	0.1595	0.0466	0.0406	0.3766	0.861131418	-0.484531418			0.060372936	0.099127064	-0.013772936	0.316227064
143.3042	0.1596	0.0466	0.0406	0.3766	0.861142912	-0.484542912			0.060386238	0.099213762	-0.013786238	0.316213762
143.3027	0.1598	0.0466	0.0406	0.3767	0.861133334	-0.484433334			0.060399284	0.099400716	-0.013799284	0.316300716
143.306	0.1599	0.0466	0.0406	0.3764	0.861154405	-0.484754405			0.060414064	0.099485936	-0.013814064	0.315985936
143.3074	0.1599	0.0466	0.0406	0.3769	0.861163344	-0.484263344			0.060425439	0.099474561	-0.013825439	0.316474561
143.3081	0.1599	0.0466	0.0406	0.3764	0.861167814	-0.484767814			0.060437777	0.099462223	-0.013837777	0.315962223
143.3115	0.1599	0.0466	0.0406	0.3766	0.861189524	-0.484589524			0.060451272	0.099448728	-0.013851272	0.316148728
143.3123	0.1599	0.0466	0.0406	0.3764	0.861194632	-0.484794632			0.060464317	0.099435683	-0.013864317	0.315935683
143.3121	0.1599	0.0467	0.0407	0.3763	0.861193355	-0.484893355			0.06047807	0.09942193	-0.01377807	0.31582193
143.3151	0.1599	0.0467	0.0407	0.3764	0.86121251	-0.48481251			0.060491308	0.099408692	-0.013791308	0.315908692
143.3147	0.1601	0.0467	0.0407	0.3763	0.861209956	-0.484909956			0.06050416	0.09959584	-0.01380416	0.31579584
143.3156	0.1599	0.0467	0.0407	0.3765	0.861215703	-0.484715703			0.060517334	0.099382666	-0.013817334	0.315982666
143.3188	0.1597	0.0467	0.0408	0.3768	0.861236135	-0.484436135			0.060530379	0.099169621	-0.013830379	0.316269621
143.3185	0.16	0.0468	0.0408	0.3765	0.86123422	-0.48473422			0.060541818	0.099458182	-0.013741818	0.315958182
143.3195	0.1602	0.0468	0.0408	0.3764	0.861240605	-0.484840605			0.060555635	0.099644365	-0.013755635	0.315844365
143.3207	0.1603	0.0468	0.0408	0.3762	0.861248267	-0.485048267			0.060568616	0.099731384	-0.013768616	0.315631384
143.322	0.1602	0.0468	0.0408	0.3766	0.861256568	-0.484656568			0.060582946	0.099617054	-0.013782946	0.316017054
143.325	0.1601	0.0468	0.0408	0.3766	0.861275724	-0.484675724			0.060595156	0.099504844	-0.013795156	0.316004844
143.3251	0.1601	0.0468	0.0408	0.3767	0.861276362	-0.484576362			0.060608009	0.099491991	-0.013808009	0.316091991
143.3268	0.1601	0.0469	0.0408	0.3769	0.861287217	-0.484387217			0.060620733	0.099479267	-0.013720733	0.316279267
143.3254	0.1601	0.0469	0.0409	0.3768	0.861278278	-0.484478278			0.060633392	0.099466608	-0.013733392	0.316166608
143.3276	0.16	0.0469	0.0409	0.3768	0.861292325	-0.484492325			0.060646888	0.099353112	-0.013746888	0.316153112
143.3309	0.1601	0.0469	0.0409	0.3768	0.861313396	-0.484513396			0.060660383	0.099439617	-0.013760383	0.316139617
143.3309	0.1601	0.0469	0.0409	0.3769	0.861313396	-0.484413396			0.060673042	0.099426958	-0.013773042	0.316226958
143.3324	0.1601	0.0469	0.0409	0.3769	0.861322974	-0.484422974			0.060686473	0.099413527	-0.013786473	0.316213527
143.335	0.1601	0.0469	0.0409	0.3768	0.861339575	-0.484539575			0.060700354	0.099399646	-0.013800354	0.316099646
143.335	0.1601	0.0469	0.0409	0.3771	0.861339575	-0.484239575			0.060713335	0.099386665	-0.013813335	0.316386665
143.3358	0.1602	0.0469	0.0409	0.3771	0.861344683	-0.484244683			0.060725352	0.099474648	-0.013825352	0.316374648
143.3359	0.1603	0.0469	0.0409	0.377	0.861345322	-0.484345322			0.060739169	0.099560831	-0.013839169	0.316260831
143.3395	0.1603	0.047	0.0409	0.3771	0.861368309	-0.484268309			0.060751314	0.099548686	-0.013751314	0.316348686
143.3416	0.1603	0.047	0.041	0.3771	0.861381717	-0.484281717			0.060764938	0.099535062	-0.013764938	0.316335062
143.3421	0.1602	0.047	0.041	0.3766	0.86138491	-0.48478491			0.060778497	0.099421503	-0.013778497	0.315821503
143.3443	0.1602	0.047	0.041	0.3771	0.861398957	-0.484298957			0.060788844	0.099411156	-0.013788844	0.316311156
143.3461	0.1603	0.0471	0.0411	0.3769	0.861410451	-0.484510451			0.060803303	0.099496697	-0.013703303	0.316096697
143.3447	0.1603	0.0471	0.0411	0.3771	0.861401512	-0.484301512			0.060815641	0.099484359	-0.013715641	0.316284359
143.3475	0.1604	0.0471	0.0411	0.377	0.86141939	-0.48441939			0.060829779	0.099570221	-0.013729779	0.316170221
143.3468	0.1604	0.0471	0.0411	0.3771	0.86141492	-0.48431492			0.06084321	0.09955679	-0.01374321	0.31625679
143.3495	0.1605	0.0471	0.0411	0.3769	0.86143216	-0.48453216			0.060857412	0.099642588	-0.013757412	0.316042588
143.3502	0.1605	0.0471	0.0411	0.377	0.86143663	-0.48443663			0.060870329	0.099629671	-0.013770329	0.316129671
143.3514	0.1604	0.0471	0.0411	0.377	0.861444292	-0.484444292			0.060882667	0.099517333	-0.013782667	0.316117333
143.3521	0.1603	0.0471	0.0411	0.377	0.861448762	-0.484448762			0.060895584	0.099404416	-0.013795584	0.316104416
143.3525	0.1603	0.0471	0.0411	0.3766	0.861451316	-0.484851316			0.060909143	0.099390857	-0.013809143	0.315690857
143.3534	0.1603	0.0471	0.0411	0.3771	0.861457063	-0.484357063			0.060921096	0.099378904	-0.013821096	0.316178904
143.3553	0.1602	0.0471	0.0411	0.3768	0.861469194	-0.484669194			0.06093427	0.09926573	-0.01383427	0.31586573
143.3555	0.1603	0.0471	0.0411	0.3768	0.861470471	-0.484670471			0.060947894	0.099352106	-0.013847894	0.315852106
143.359	0.1603	0.0471	0.0411	0.3767	0.86149282	-0.48479282			0.060960296	0.099339704	-0.013860296	0.315739704
143.3602	0.1605	0.0471	0.0411	0.3765	0.861500482	-0.485000482			0.060973599	0.099526401	-0.013873599	0.315526401
143.3601	0.1604	0.0472	0.0411	0.3767	0.861499843	-0.484799843			0.060986066	0.099413934	-0.013786066	0.315713934
143.3621	0.1604	0.0472	0.0411	0.3769	0.861512614	-0.484612614			0.060999753	0.099400247	-0.013799753	0.315900247
143.3617	0.1603	0.0472	0.0412	0.3771	0.86151006	-0.48441006			0.061012542	0.099287458	-0.013812542	0.316087458
143.3628	0.1603	0.0472	0.0412	0.3764	0.861517083	-0.485117083			0.061027001	0.099272999	-0.013827001	0.315372999
143.3647	0.1606	0.0472	0.0412	0.3757	0.861529215	-0.485829215			0.061039789	0.099560211	-0.013839789	0.314660211
143.365	0.1605	0.0472	0.0412	0.3759	0.861531131	-0.485631131			0.061050649	0.099449351	-0.013850649	0.314849351
143.3677	0.1604	0.0473	0.0412	0.3767	0.861548371	-0.484848371			0.061062859	0.099337141	-0.013762859	0.315637141
143.3701	0.1605	0.0473	0.0413	0.3765	0.861563695	-0.485063695			0.061077254	0.099422746	-0.013777254	0.315422746
143.3715	0.1603	0.0473	0.0413	0.3768	0.861572634	-0.484772634			0.061091006	0.099208994	-0.013791006	0.315708994
143.3721	0.1604	0.0473	0.0413	0.3766	0.861576465	-0.484976465			0.06110373	0.09929627	-0.01380373	0.31549627
143.3725	0.1604	0.0473	0.0413	0.3767	0.86157902	-0.48487902			0.061117483	0.099282517	-0.013817483	0.315582517
143.3753	0.1604	0.0473	0.0413	0.3769	0.861596898	-0.484696898			0.06112815	0.09927185	-0.01382815	0.31577185
143.3757	0.1605	0.0473	0.0413	0.3768	0.861599452	-0.484799452			0.061141838	0.099358162	-0.013841838	0.315658162
143.3755	0.1604	0.0473	0.0413	0.3768	0.861598175	-0.484798175			0.061154305	0.099245695	-0.013854305	0.315645695
143.3773	0.1605	0.0473	0.0413	0.3766	0.861609668	-0.485009668			0.061168443	0.099331557	-0.013868443	0.315431557
143.378	0.1605	0.0473	0.0413	0.3769	0.861614138	-0.484714138			0.061180845	0.099319155	-0.013880845	0.315719155
143.3779	0.1603	0.0473	0.0413	0.377	0.8616135	-0.4846135			0.061195305	0.099104695	-0.013895305	0.315804695
143.3805	0.1603	0.0473	0.0413	0.3766	0.861630101	-0.485030101			0.061206679	0.099093321	-0.013906679	0.315393321
143.38	0.1604	0.0473	0.0413	0.3767	0.861626908	-0.484926908			0.061219467	0.099180533	-0.013919467	0.315480533
143.3829	0.1602	0.0473	0.0413	0.3765	0.861645425	-0.485145425			0.061233734	0.098966266	-0.013933734	0.315266266
