Hg-high_einhuellende_0.dat
05/10/2021
13:29
M1: 60um  Speed 1um/s  filter: 129Hz
position_mm  datamess datacalib
41.1420849390 0.0954263583 0.2537985146
41.1421049390 0.0954242945 0.2537901700
41.1421249390 0.0954227448 0.2537819743
41.1421449390 0.0954217017 0.2537739277
41.1421649390 0.0954211727 0.2537660301
41.1421849390 0.0954211429 0.2537582815
41.1422049390 0.0954216123 0.2537507117
41.1422249390 0.0954225734 0.2537432611
41.1422449390 0.0954240263 0.2537359893
41.1422649390 0.0954259560 0.2537288666
41.1422849390 0.0954283699 0.2537219226
41.1423049390 0.0954312608 0.2537151575
41.1423249390 0.0954346135 0.2537085414
41.1423449390 0.0954384282 0.2537021339
41.1423649390 0.0954426900 0.2536958754
41.1423849390 0.0954474062 0.2536897659
41.1424049390 0.0954525545 0.2536838651
41.1424249390 0.0954581350 0.2536781430
41.1424449390 0.0954641402 0.2536725998
41.1424649390 0.0954705551 0.2536672354
41.1424849390 0.0954773799 0.2536620498
41.1425049390 0.0954845995 0.2536570728
41.1425249390 0.0954922065 0.2536522448
41.1425449390 0.0955002010 0.2536476254
41.1425649390 0.0955085531 0.2536431551
41.1425849390 0.0955172703 0.2536388934
41.1426049390 0.0955263376 0.2536348104
41.1426249390 0.0955357477 0.2536309063
41.1426449390 0.0955454856 0.2536271811
41.1426649390 0.0955555514 0.2536236644
41.1426849390 0.0955659151 0.2536202967
41.1427049390 0.0955765918 0.2536171377
41.1427249390 0.0955875441 0.2536141276
41.1427449390 0.0955987871 0.2536112964
41.1427649390 0.0956102908 0.2536086738
41.1427849390 0.0956220552 0.2536062002
41.1428049390 0.0956340581 0.2536039054
41.1428249390 0.0956463069 0.2536017895
41.1428449390 0.0956587791 0.2535998523
41.1428649390 0.0956714600 0.2535980642
41.1428849390 0.0956843495 0.2535964549
41.1429049390 0.0956974253 0.2535950243
41.1429249390 0.0957106873 0.2535937428
41.1429449390 0.0957241207 0.2535926104
41.1429649390 0.0957377180 0.2535916567
41.1429849390 0.0957514569 0.2535908520
41.1430049390 0.0957653448 0.2535901964
41.1430249390 0.0957793519 0.2535897195
41.1430449390 0.0957934856 0.2535893917
41.1430649390 0.0958077237 0.2535891831
41.1430849390 0.0958220586 0.2535891533
41.1431049390 0.0958364904 0.2535892725
41.1431249390 0.0958509967 0.2535895109
41.1431449390 0.0958655700 0.2535898983
41.1431649390 0.0958802029 0.2535904050
41.1431849390 0.0958948880 0.2535910904
41.1432049390 0.0959096104 0.2535918653
41.1432249390 0.0959243700 0.2535927892
41.1432449390 0.0959391519 0.2535938621
41.1432649390 0.0959539488 0.2535950243
41.1432849390 0.0959687531 0.2535963356
41.1433049390 0.0959835574 0.2535977662
41.1433249390 0.0959983543 0.2535992861
41.1433449390 0.0960131288 0.2536009550
41.1433649390 0.0960278884 0.2536027431
41.1433849390 0.0960426107 0.2536046207
41.1434049390 0.0960572958 0.2536066175
41.1434249390 0.0960719436 0.2536087036
41.1434449390 0.0960865319 0.2536109090
41.1434649390 0.0961010680 0.2536132336
41.1434849390 0.0961155444 0.2536156476
41.1435049390 0.0961299539 0.2536181509
41.1435249390 0.0961442813 0.2536207438
41.1435449390 0.0961585417 0.2536234558
41.1435649390 0.0961727127 0.2536262274
41.1435849390 0.0961868018 0.2536291182
41.1436049390 0.0962007940 0.2536320686
41.1436249390 0.0962146968 0.2536351085
41.1436449390 0.0962284952 0.2536382377
41.1436649390 0.0962421969 0.2536414564
41.1436849390 0.0962557942 0.2536447644
41.1437049390 0.0962692797 0.2536481321
41.1437249390 0.0962826610 0.2536515594
41.1437449390 0.0962959230 0.2536550760
41.1437649390 0.0963090807 0.2536586523
41.1437849390 0.0963221118 0.2536623180
41.1438049390 0.0963350311 0.2536660433
41.1438249390 0.0963478312 0.2536698282
41.1438449390 0.0963605121 0.2536736727
41.1438649390 0.0963730738 0.2536775768
41.1438849390 0.0963855162 0.2536815405
41.1439049390 0.0963978320 0.2536855638
41.1439249390 0.0964100361 0.2536896467
41.1439449390 0.0964221135 0.2536937892
41.1439649390 0.0964340717 0.2536979616
41.1439849390 0.0964459106 0.2537021935
41.1440049390 0.0964576304 0.2537064850
41.1440249390 0.0964692309 0.2537108064
41.1440449390 0.0964807197 0.2537151873
41.1440649390 0.0964920968 0.2537195981
41.1440849390 0.0965033546 0.2537240386
41.1441049390 0.0965145007 0.2537285388
41.1441249390 0.0965255424 0.2537330687
41.1441449390 0.0965364724 0.2537376285
41.1441649390 0.0965473056 0.2537422180
41.1441849390 0.0965580270 0.2537468374
41.1442049390 0.0965686589 0.2537514865
41.1442249390 0.0965791866 0.2537561655
41.1442449390 0.0965896174 0.2537608743
41.1442649390 0.0965999588 0.2537655830
41.1442849390 0.0966102183 0.2537703216
41.1443049390 0.0966203883 0.2537750900
41.1443249390 0.0966304764 0.2537798584
41.1443449390 0.0966404825 0.2537846267
41.1443649390 0.0966504142 0.2537894249
41.1443849390 0.0966602787 0.2537942231
41.1444049390 0.0966700688 0.2537990212
41.1444249390 0.0966797918 0.2538038194
41.1444449390 0.0966894552 0.2538086176
41.1444649390 0.0966990665 0.2538134158
41.1444849390 0.0967086181 0.2538182139
41.1445049390 0.0967181176 0.2538229823
41.1445249390 0.0967275724 0.2538277507
41.1445449390 0.0967369750 0.2538325191
41.1445649390 0.0967463478 0.2538372278
41.1445849390 0.0967556760 0.2538419366
41.1446049390 0.0967649743 0.2538466156
41.1446249390 0.0967742428 0.2538512647
41.1446449390 0.0967834815 0.2538558841
41.1446649390 0.0967927054 0.2538604736
41.1446849390 0.0968018994 0.2538650334
41.1447049390 0.0968110859 0.2538695037
41.1447249390 0.0968202502 0.2538739741
41.1447449390 0.0968294069 0.2538783550
41.1447649390 0.0968385637 0.2538827062
41.1447849390 0.0968477130 0.2538869977
41.1448049390 0.0968568549 0.2538912296
41.1448249390 0.0968660042 0.2538953722
41.1448449390 0.0968751609 0.2538994551
41.1448649390 0.0968843177 0.2539034486
41.1448849390 0.0968934894 0.2539073825
41.1449049390 0.0969026759 0.2539112270
41.1449249390 0.0969118699 0.2539149821
41.1449449390 0.0969210863 0.2539186478
41.1449649390 0.0969303250 0.2539221942
41.1449849390 0.0969395787 0.2539256513
41.1450049390 0.0969488546 0.2539290190
41.1450249390 0.0969581604 0.2539322376
41.1450449390 0.0969674885 0.2539353669
41.1450649390 0.0969768465 0.2539383769
41.1450849390 0.0969862342 0.2539412677
41.1451049390 0.0969956517 0.2539440095
41.1451249390 0.0970051065 0.2539466023
41.1451449390 0.0970145911 0.2539490759
41.1451649390 0.0970241129 0.2539514303
41.1451849390 0.0970336646 0.2539536059
41.1452049390 0.0970432535 0.2539556324
41.1452249390 0.0970528796 0.2539575100
41.1452449390 0.0970625430 0.2539592087
41.1452649390 0.0970722437 0.2539607584
41.1452849390 0.0970819816 0.2539621294
41.1453049390 0.0970917568 0.2539633214
41.1453249390 0.0971015692 0.2539643347
41.1453449390 0.0971114188 0.2539651692
41.1453649390 0.0971213058 0.2539657950
41.1453849390 0.0971312299 0.2539662421
41.1454049390 0.0971411914 0.2539665103
41.1454249390 0.0971511826 0.2539665699
41.1454449390 0.0971612111 0.2539664209
41.1454649390 0.0971712768 0.2539660633
41.1454849390 0.0971813798 0.2539654970
41.1455049390 0.0971915051 0.2539647520
41.1455249390 0.0972016677 0.2539637387
41.1455449390 0.0972118601 0.2539625466
41.1455649390 0.0972220823 0.2539611161
41.1455849390 0.0972323343 0.2539594471
41.1456049390 0.0972426087 0.2539575696
41.1456249390 0.0972529128 0.2539554834
41.1456449390 0.0972632393 0.2539531291
41.1456649390 0.0972735882 0.2539505661
41.1456849390 0.0972839519 0.2539477646
41.1457049390 0.0972943380 0.2539447248
41.1457249390 0.0973047465 0.2539414465
41.1457449390 0.0973151624 0.2539379597
41.1457649390 0.0973255932 0.2539342046
41.1457849390 0.0973360389 0.2539302409
41.1458049390 0.0973464996 0.2539260089
41.1458249390 0.0973569602 0.2539215684
41.1458449390 0.0973674357 0.2539168596
41.1458649390 0.0973779112 0.2539119422
41.1458849390 0.0973883867 0.2539067864
41.1459049390 0.0973988697 0.2539013922
41.1459249390 0.0974093452 0.2538957894
41.1459449390 0.0974198282 0.2538899183
41.1459649390 0.0974302962 0.2538838387
41.1459849390 0.0974407718 0.2538775504
41.1460049390 0.0974512324 0.2538710237
41.1460249390 0.0974616855 0.2538642883
41.1460449390 0.0974721238 0.2538573444
41.1460649390 0.0974825546 0.2538501918
41.1460849390 0.0974929705 0.2538428307
41.1461049390 0.0975033715 0.2538352609
41.1461249390 0.0975137576 0.2538274825
41.1461449390 0.0975241214 0.2538195252
41.1461649390 0.0975344703 0.2538113892
41.1461849390 0.0975448042 0.2538030446
41.1462049390 0.0975551084 0.2537945509
41.1462249390 0.0975653976 0.2537858784
41.1462449390 0.0975756571 0.2537770569
41.1462649390 0.0975858942 0.2537680566
41.1462849390 0.0975961089 0.2537589073
41.1463049390 0.0976063013 0.2537496388
41.1463249390 0.0976164639 0.2537402213
41.1463449390 0.0976266041 0.2537306845
41.1463649390 0.0976367146 0.2537210286
41.1463849390 0.0976467952 0.2537112534
41.1464049390 0.0976568535 0.2537013590
41.1464249390 0.0976668820 0.2536914051
41.1464449390 0.0976768881 0.2536813617
41.1464649390 0.0976868644 0.2536712289
41.1464849390 0.0976968184 0.2536610365
41.1465049390 0.0977067426 0.2536507845
41.1465249390 0.0977166370 0.2536405027
41.1465449390 0.0977265090 0.2536301613
41.1465649390 0.0977363586 0.2536198199
41.1465849390 0.0977461860 0.2536094487
41.1466049390 0.0977559909 0.2535990775
41.1466249390 0.0977657735 0.2535887063
41.1466449390 0.0977755338 0.2535783350
41.1466649390 0.0977852717 0.2535680234
41.1466849390 0.0977949947 0.2535577118
41.1467049390 0.0978047028 0.2535474598
41.1467249390 0.0978143886 0.2535372972
41.1467449390 0.0978240669 0.2535271645
41.1467649390 0.0978337303 0.2535171211
41.1467849390 0.0978433788 0.2535071969
41.1468049390 0.0978530273 0.2534973323
41.1468249390 0.0978626609 0.2534876168
41.1468449390 0.0978722870 0.2534780204
41.1468649390 0.0978819132 0.2534685433
41.1468849390 0.0978915393 0.2534592450
41.1469049390 0.0979011580 0.2534500659
41.1469249390 0.0979107842 0.2534410655
41.1469449390 0.0979204103 0.2534322739
41.1469649390 0.0979300439 0.2534236610
41.1469849390 0.0979396850 0.2534152269
41.1470049390 0.0979493409 0.2534070313
41.1470249390 0.0979590043 0.2533990443
41.1470449390 0.0979686826 0.2533912957
41.1470649390 0.0979783759 0.2533837855
41.1470849390 0.0979880914 0.2533765137
41.1471049390 0.0979978219 0.2533695102
41.1471249390 0.0980075821 0.2533628047
41.1471449390 0.0980173573 0.2533563673
41.1471649390 0.0980271623 0.2533501983
41.1471849390 0.0980369970 0.2533443570
41.1472049390 0.0980468616 0.2533388138
41.1472249390 0.0980567560 0.2533335984
41.1472449390 0.0980666876 0.2533286810
41.1472649390 0.0980766490 0.2533241212
41.1472849390 0.0980866551 0.2533198893
41.1473049390 0.0980966911 0.2533159852
41.1473249390 0.0981067717 0.2533124685
41.1473449390 0.0981168896 0.2533093095
41.1473649390 0.0981270522 0.2533065081
41.1473849390 0.0981372595 0.2533040643
41.1474049390 0.0981475115 0.2533020079
41.1474249390 0.0981578082 0.2533003390
41.1474449390 0.0981681496 0.2532990575
41.1474649390 0.0981785357 0.2532981634
41.1474849390 0.0981889740 0.2532976866
41.1475049390 0.0981994569 0.2532975972
41.1475249390 0.0982099846 0.2532978952
41.1475449390 0.0982205644 0.2532986403
41.1475649390 0.0982311964 0.2532997727
41.1475849390 0.0982418731 0.2533012927
41.1476049390 0.0982525945 0.2533032596
41.1476249390 0.0982633680 0.2533056140
41.1476449390 0.0982741863 0.2533084154
41.1476649390 0.0982850492 0.2533116043
41.1476849390 0.0982959569 0.2533152401
41.1477049390 0.0983069092 0.2533192635
41.1477249390 0.0983179063 0.2533237040
41.1477449390 0.0983289406 0.2533285916
41.1477649390 0.0983400196 0.2533338666
41.1477849390 0.0983511358 0.2533395290
41.1478049390 0.0983622894 0.2533456385
41.1478249390 0.0983734727 0.2533521354
41.1478449390 0.0983846933 0.2533590198
41.1478649390 0.0983959436 0.2533663213
41.1478849390 0.0984072164 0.2533740103
41.1479049390 0.0984185189 0.2533820868
41.1479249390 0.0984298438 0.2533905506
41.1479449390 0.0984411836 0.2533993721
41.1479649390 0.0984525383 0.2534085810
41.1479849390 0.0984639153 0.2534181774
41.1480049390 0.0984752923 0.2534281015
41.1480249390 0.0984866843 0.2534383833
41.1480449390 0.0984980762 0.2534490228
41.1480649390 0.0985094607 0.2534600198
41.1480849390 0.0985208526 0.2534713149
41.1481049390 0.0985322297 0.2534829378
41.1481249390 0.0985435918 0.2534948587
41.1481449390 0.0985549465 0.2535071075
41.1481649390 0.0985662714 0.2535196543
41.1481849390 0.0985775813 0.2535324693
41.1482049390 0.0985888541 0.2535455525
41.1482249390 0.0986000970 0.2535589039
41.1482449390 0.0986113101 0.2535725236
41.1482649390 0.0986224711 0.2535863817
41.1482849390 0.0986335948 0.2536004484
41.1483049390 0.0986446589 0.2536147535
41.1483249390 0.0986556783 0.2536292672
41.1483449390 0.0986666307 0.2536439896
41.1483649390 0.0986775234 0.2536588907
41.1483849390 0.0986883417 0.2536739409
41.1484049390 0.0986990929 0.2536891699
41.1484249390 0.0987097695 0.2537045479
41.1484449390 0.0987203568 0.2537200451
41.1484649390 0.0987308621 0.2537356615
41.1484849390 0.0987412781 0.2537513971
41.1485049390 0.0987515971 0.2537672520
41.1485249390 0.0987618193 0.2537831664
41.1485449390 0.0987719446 0.2537991405
41.1485649390 0.0987819582 0.2538151741
41.1485849390 0.0987918600 0.2538312376
41.1486049390 0.0988016501 0.2538473606
41.1486249390 0.0988113210 0.2538634837
41.1486449390 0.0988208726 0.2538795769
41.1486649390 0.0988303050 0.2538957000
41.1486849390 0.0988396034 0.2539117634
41.1487049390 0.0988487676 0.2539277971
41.1487249390 0.0988578051 0.2539438009
41.1487449390 0.0988667011 0.2539597154
41.1487649390 0.0988754630 0.2539755404
41.1487849390 0.0988840833 0.2539912760
41.1488049390 0.0988925621 0.2540068924
41.1488249390 0.0989008918 0.2540224195
41.1488449390 0.0989090800 0.2540377676
41.1488649390 0.0989171192 0.2540529966
41.1488849390 0.0989250019 0.2540680766
41.1489049390 0.0989327431 0.2540829480
41.1489249390 0.0989403278 0.2540976703
41.1489449390 0.0989477634 0.2541121542
41.1489649390 0.0989550501 0.2541264594
41.1489849390 0.0989621803 0.2541405261
41.1490049390 0.0989691615 0.2541543543
41.1490249390 0.0989759862 0.2541679144
41.1490449390 0.0989826694 0.2541812658
41.1490649390 0.0989891961 0.2541943192
41.1490849390 0.0989955813 0.2542070746
41.1491049390 0.0990018174 0.2542195618
41.1491249390 0.0990079045 0.2542317510
41.1491449390 0.0990138575 0.2542436123
41.1491649390 0.0990196615 0.2542551458
41.1491849390 0.0990253389 0.2542663515
41.1492049390 0.0990308747 0.2542772293
41.1492249390 0.0990362838 0.2542877495
41.1492449390 0.0990415588 0.2542979121
41.1492649390 0.0990467221 0.2543076873
41.1492849390 0.0990517586 0.2543171048
41.1493049390 0.0990566760 0.2543261349
41.1493249390 0.0990614891 0.2543347776
41.1493449390 0.0990661979 0.2543430328
41.1493649390 0.0990708023 0.2543508708
41.1493849390 0.0990753174 0.2543582916
41.1494049390 0.0990797356 0.2543652952
41.1494249390 0.0990840793 0.2543718815
41.1494449390 0.0990883410 0.2543780506
41.1494649390 0.0990925357 0.2543837726
41.1494849390 0.0990966558 0.2543890774
41.1495049390 0.0991007313 0.2543939054
41.1495249390 0.0991047472 0.2543983161
41.1495449390 0.0991087258 0.2544022799
41.1495649390 0.0991126671 0.2544057667
41.1495849390 0.0991165787 0.2544088364
41.1496049390 0.0991204679 0.2544114292
41.1496249390 0.0991243497 0.2544135749
41.1496449390 0.0991282240 0.2544152439
41.1496649390 0.0991320983 0.2544164658
41.1496849390 0.0991359875 0.2544172108
41.1497049390 0.0991398990 0.2544175088
41.1497249390 0.0991438404 0.2544173598
41.1497449390 0.0991478190 0.2544167340
41.1497649390 0.0991518423 0.2544156611
41.1497849390 0.0991559178 0.2544141412
41.1498049390 0.0991600603 0.2544121444
41.1498249390 0.0991642773 0.2544097006
41.1498449390 0.0991685688 0.2544068098
41.1498649390 0.0991729572 0.2544034719
41.1498849390 0.0991774425 0.2543997169
41.1499049390 0.0991820395 0.2543954849
41.1499249390 0.0991867557 0.2543908358
41.1499449390 0.0991915911 0.2543857694
41.1499649390 0.0991965681 0.2543802559
41.1499849390 0.0992016867 0.2543743551
41.1500049390 0.0992069617 0.2543680072
41.1500249390 0.0992123932 0.2543612719
41.1500449390 0.0992179960 0.2543541193
41.1500649390 0.0992237777 0.2543465793
41.1500849390 0.0992297456 0.2543386519
41.1501049390 0.0992359072 0.2543303668
41.1501249390 0.0992422774 0.2543216944
41.1501449390 0.0992488563 0.2543126643
41.1501649390 0.0992556512 0.2543032765
41.1501849390 0.0992626771 0.2542935610
41.1502049390 0.0992699340 0.2542834878
41.1502249390 0.0992774293 0.2542730868
41.1502449390 0.0992851704 0.2542623878
41.1502649390 0.0992931724 0.2542513609
41.1502849390 0.0993014276 0.2542400658
41.1503049390 0.0993099511 0.2542284727
41.1503249390 0.0993187502 0.2542165816
41.1503449390 0.0993278325 0.2542044520
41.1503649390 0.0993371904 0.2541920841
41.1503849390 0.0993468389 0.2541794777
41.1504049390 0.0993567780 0.2541666031
41.1504249390 0.0993670225 0.2541535497
41.1504449390 0.0993775651 0.2541402876
41.1504649390 0.0993884131 0.2541268170
41.1504849390 0.0993995741 0.2541131973
41.1505049390 0.0994110405 0.2540993989
41.1505249390 0.0994228274 0.2540854216
41.1505449390 0.0994349346 0.2540713251
41.1505649390 0.0994473547 0.2540571094
41.1505849390 0.0994601026 0.2540427744
41.1506049390 0.0994731709 0.2540283501
41.1506249390 0.0994865596 0.2540138364
41.1506449390 0.0995002761 0.2539992630
41.1506649390 0.0995143205 0.2539846003
41.1506849390 0.0995286852 0.2539699078
41.1507049390 0.0995433778 0.2539551854
41.1507249390 0.0995583907 0.2539404333
41.1507449390 0.0995737314 0.2539257109
41.1507649390 0.0995893851 0.2539109588
41.1507849390 0.0996053666 0.2538962662
41.1508049390 0.0996216536 0.2538815737
41.1508249390 0.0996382609 0.2538669705
41.1508449390 0.0996551812 0.2538523972
41.1508649390 0.0996723995 0.2538379133
41.1508849390 0.0996899232 0.2538235486
41.1509049390 0.0997077525 0.2538092434
41.1509249390 0.0997258648 0.2537950873
41.1509449390 0.0997442752 0.2537810504
41.1509649390 0.0997629613 0.2537671626
41.1509849390 0.0997819304 0.2537534237
41.1510049390 0.0998011678 0.2537398636
41.1510249390 0.0998206660 0.2537264824
41.1510449390 0.0998404324 0.2537132800
41.1510649390 0.0998604447 0.2537002861
41.1510849390 0.0998806953 0.2536875308
41.1511049390 0.0999011844 0.2536749840
41.1511249390 0.0999219045 0.2536626756
41.1511449390 0.0999428481 0.2536506355
41.1511649390 0.0999639928 0.2536388338
41.1511849390 0.0999853462 0.2536273003
41.1512049390 0.1000068858 0.2536160648
41.1512249390 0.1000286117 0.2536051273
41.1512449390 0.1000505090 0.2535944581
41.1512649390 0.1000725701 0.2535841167
41.1512849390 0.1000947878 0.2535740733
41.1513049390 0.1001171395 0.2535643876
